TimeStramp,ECG,SpO2,Respiration
15:17:20,737639.0,0.0,0.0
15:17:20,737682.0,0.0,0.0
15:17:20,737863.0,0.0,0.0
15:17:20,737507.0,0.0,0.0
15:17:20,737850.0,0.0,0.0
15:17:20,737552.0,0.0,0.0
15:17:20,737606.0,0.0,0.0
15:17:20,737817.0,0.0,0.0
15:17:20,737467.0,0.0,0.0
15:17:20,737834.0,0.0,0.0
15:17:20,737573.0,0.0,0.0
15:17:20,737652.0,0.0,0.0
15:17:20,737812.0,0.0,0.0
15:17:20,737494.0,0.0,0.0
15:17:20,737855.0,0.0,0.0
15:17:20,737573.0,0.0,0.0
15:17:20,737621.0,0.0,0.0
15:17:20,737805.0,0.0,0.0
15:17:20,737482.0,0.0,0.0
15:17:20,737829.0,0.0,0.0
15:17:20,737554.0,0.0,0.0
15:17:20,737641.0,0.0,0.0
15:17:20,737818.0,0.0,0.0
15:17:20,737496.0,0.0,0.0
15:17:20,737864.0,0.0,0.0
15:17:20,737599.0,0.0,0.0
15:17:20,737669.0,0.0,0.0
15:17:20,737805.0,0.0,0.0
15:17:20,737486.0,0.0,0.0
15:17:20,737844.0,0.0,0.0
15:17:20,737524.0,0.0,0.0
15:17:20,737603.0,0.0,0.0
15:17:20,737729.0,0.0,0.0
15:17:20,737409.0,0.0,0.0
15:17:20,737808.0,0.0,0.0
15:17:20,737555.0,0.0,0.0
15:17:20,737654.0,0.0,0.0
15:17:20,737804.0,0.0,0.0
15:17:20,737466.0,0.0,0.0
15:17:20,737856.0,0.0,0.0
15:17:20,737571.0,0.0,0.0
15:17:20,737669.0,0.0,0.0
15:17:20,737834.0,0.0,0.0
15:17:20,737518.0,0.0,0.0
15:17:20,737911.0,0.0,0.0
15:17:20,737631.0,0.0,0.0
15:17:20,737726.0,0.0,0.0
15:17:20,737884.0,0.0,0.0
15:17:20,737531.0,0.0,0.0
15:17:20,737871.0,0.0,0.0
15:17:20,737587.0,0.0,0.0
15:17:20,737699.0,0.0,0.0
15:17:20,737829.0,0.0,0.0
15:17:20,737483.0,0.0,0.0
15:17:20,737846.0,0.0,0.0
15:17:20,737584.0,0.0,0.0
15:17:20,737692.0,0.0,0.0
15:17:20,737852.0,0.0,0.0
15:17:20,737502.0,0.0,0.0
15:17:20,737883.0,0.0,0.0
15:17:20,737593.0,0.0,0.0
15:17:20,737688.0,0.0,0.0
15:17:20,737776.0,0.0,0.0
15:17:20,737423.0,0.0,0.0
15:17:20,737803.0,0.0,0.0
15:17:20,737546.0,0.0,0.0
15:17:20,737571.0,0.0,0.0
15:17:20,737708.0,0.0,0.0
15:17:20,737542.0,0.0,0.0
15:17:20,738086.0,0.0,0.0
15:17:20,737744.0,0.0,0.0
15:17:20,737749.0,0.0,0.0
15:17:20,737836.0,0.0,0.0
15:17:20,737518.0,0.0,0.0
15:17:20,737937.0,0.0,0.0
15:17:20,737669.0,0.0,0.0
15:17:20,737756.0,0.0,0.0
15:17:20,737934.0,0.0,0.0
15:17:20,737625.0,0.0,0.0
15:17:20,737977.0,0.0,0.0
15:17:20,737667.0,0.0,0.0
15:17:20,737754.0,0.0,0.0
15:17:20,737919.0,0.0,0.0
15:17:20,737594.0,0.0,0.0
15:17:20,737989.0,0.0,0.0
15:17:20,737675.0,0.0,0.0
15:17:20,737778.0,0.0,0.0
15:17:20,737893.0,0.0,0.0
15:17:20,737608.0,0.0,0.0
15:17:20,737996.0,0.0,0.0
15:17:20,737699.0,0.0,0.0
15:17:20,737824.0,0.0,0.0
15:17:20,737969.0,0.0,0.0
15:17:20,737654.0,0.0,0.0
15:17:20,738130.0,0.0,0.0
15:17:20,737985.0,0.0,0.0
15:17:20,738338.0,0.0,0.0
15:17:20,738461.0,0.0,0.0
15:17:20,737869.0,0.0,0.0
15:17:20,738118.0,0.0,0.0
15:17:20,737793.0,0.0,0.0
15:17:20,737857.0,0.0,0.0
15:17:20,738046.0,0.0,0.0
15:17:20,737621.0,0.0,0.0
15:17:20,737759.0,0.0,0.0
15:17:20,737296.0,0.0,0.0
15:17:20,737288.0,0.0,0.0
15:17:20,737344.0,0.0,0.0
15:17:20,736976.0,0.0,0.0
15:17:20,737297.0,0.0,0.0
15:17:20,737026.0,0.0,0.0
15:17:20,737148.0,0.0,0.0
15:17:20,737271.0,0.0,0.0
15:17:20,736961.0,0.0,0.0
15:17:20,737323.0,0.0,0.0
15:17:20,737069.0,0.0,0.0
15:17:20,737193.0,0.0,0.0
15:17:20,737368.0,0.0,0.0
15:17:20,737083.0,0.0,0.0
15:17:20,737496.0,0.0,0.0
15:17:20,737274.0,0.0,0.0
15:17:20,737390.0,0.0,0.0
15:17:20,737558.0,0.0,0.0
15:17:20,737219.0,0.0,0.0
15:17:20,737613.0,0.0,0.0
15:17:21,737304.0,0.0,0.0
15:17:21,737405.0,0.0,0.0
15:17:21,737573.0,0.0,0.0
15:17:21,737253.0,0.0,0.0
15:17:21,737648.0,0.0,0.0
15:17:21,737373.0,0.0,0.0
15:17:21,737464.0,0.0,0.0
15:17:21,737579.0,0.0,0.0
15:17:21,737246.0,0.0,0.0
15:17:21,737618.0,0.0,0.0
15:17:21,737329.0,0.0,0.0
15:17:21,737408.0,0.0,0.0
15:17:21,737592.0,0.0,0.0
15:17:21,737268.0,0.0,0.0
15:17:21,737684.0,0.0,0.0
15:17:21,737361.0,0.0,0.0
15:17:21,737474.0,0.0,0.0
15:17:21,737643.0,0.0,0.0
15:17:21,737325.0,0.0,0.0
15:17:21,737739.0,0.0,0.0
15:17:21,737426.0,0.0,0.0
15:17:21,737495.0,0.0,0.0
15:17:21,737599.0,0.0,0.0
15:17:21,737228.0,0.0,0.0
15:17:21,737594.0,0.0,0.0
15:17:21,737270.0,0.0,0.0
15:17:21,737394.0,0.0,0.0
15:17:21,737531.0,0.0,0.0
15:17:21,737185.0,0.0,0.0
15:17:21,737621.0,0.0,0.0
15:17:21,737336.0,0.0,0.0
15:17:21,737402.0,0.0,0.0
15:17:21,737529.0,0.0,0.0
15:17:21,737192.0,0.0,0.0
15:17:21,737594.0,0.0,0.0
15:17:21,737225.0,0.0,0.0
15:17:21,737351.0,0.0,0.0
15:17:21,737483.0,0.0,0.0
15:17:21,737152.0,0.0,0.0
15:17:21,737542.0,0.0,0.0
15:17:21,737208.0,0.0,0.0
15:17:21,737306.0,0.0,0.0
15:17:21,737368.0,0.0,0.0
15:17:21,737076.0,0.0,0.0
15:17:21,737656.0,0.0,0.0
15:17:21,737479.0,0.0,0.0
15:17:21,737501.0,0.0,0.0
15:17:21,737501.0,0.0,0.0
15:17:21,737138.0,0.0,0.0
15:17:21,737528.0,0.0,0.0
15:17:21,737229.0,0.0,0.0
15:17:21,737344.0,0.0,0.0
15:17:21,737507.0,0.0,0.0
15:17:21,737214.0,0.0,0.0
15:17:21,737598.0,0.0,0.0
15:17:21,737284.0,0.0,0.0
15:17:21,737404.0,0.0,0.0
15:17:21,737494.0,0.0,0.0
15:17:21,737153.0,0.0,0.0
15:17:21,737534.0,0.0,0.0
15:17:21,737209.0,0.0,0.0
15:17:21,737306.0,0.0,0.0
15:17:21,737427.0,0.0,0.0
15:17:21,737123.0,0.0,0.0
15:17:21,737511.0,0.0,0.0
15:17:21,737191.0,0.0,0.0
15:17:21,737316.0,0.0,0.0
15:17:21,737419.0,0.0,0.0
15:17:21,737058.0,0.0,0.0
15:17:21,737471.0,0.0,0.0
15:17:21,737158.0,0.0,0.0
15:17:21,737275.0,0.0,0.0
15:17:21,737404.0,0.0,0.0
15:17:21,737049.0,0.0,0.0
15:17:21,737414.0,0.0,0.0
15:17:21,737083.0,0.0,0.0
15:17:21,737193.0,0.0,0.0
15:17:21,737316.0,0.0,0.0
15:17:21,736998.0,0.0,0.0
15:17:21,737378.0,0.0,0.0
15:17:21,737012.0,0.0,0.0
15:17:21,737102.0,0.0,0.0
15:17:21,737232.0,0.0,0.0
15:17:21,736874.0,0.0,0.0
15:17:21,737263.0,0.0,0.0
15:17:21,736978.0,0.0,0.0
15:17:21,737091.0,0.0,0.0
15:17:21,737227.0,0.0,0.0
15:17:21,736909.0,0.0,0.0
15:17:21,737295.0,0.0,0.0
15:17:21,736935.0,0.0,0.0
15:17:21,737074.0,0.0,0.0
15:17:21,737203.0,0.0,0.0
15:17:21,736859.0,0.0,0.0
15:17:21,737266.0,0.0,0.0
15:17:21,736966.0,0.0,0.0
15:17:21,737074.0,0.0,0.0
15:17:21,737168.0,0.0,0.0
15:17:21,736867.0,0.0,0.0
15:17:21,737262.0,0.0,0.0
15:17:21,736936.0,0.0,0.0
15:17:21,737044.0,0.0,0.0
15:17:21,737165.0,0.0,0.0
15:17:21,736864.0,0.0,0.0
15:17:21,737261.0,0.0,0.0
15:17:21,736907.0,0.0,0.0
15:17:21,737041.0,0.0,0.0
15:17:21,737162.0,0.0,0.0
15:17:21,736859.0,0.0,0.0
15:17:21,737276.0,0.0,0.0
15:17:21,736947.0,0.0,0.0
15:17:21,737074.0,0.0,0.0
15:17:21,737203.0,0.0,0.0
15:17:21,736892.0,0.0,0.0
15:17:21,737304.0,0.0,0.0
15:17:21,736963.0,0.0,0.0
15:17:21,737094.0,0.0,0.0
15:17:21,737201.0,0.0,0.0
15:17:21,736906.0,0.0,0.0
15:17:21,737301.0,0.0,0.0
15:17:21,736908.0,0.0,0.0
15:17:21,737036.0,0.0,0.0
15:17:21,737141.0,0.0,0.0
15:17:21,736845.0,0.0,0.0
15:17:21,737254.0,0.0,0.0
15:17:22,736937.0,0.0,0.0
15:17:22,737029.0,0.0,0.0
15:17:22,737176.0,0.0,0.0
15:17:22,736866.0,0.0,0.0
15:17:22,737243.0,0.0,0.0
15:17:22,736901.0,0.0,0.0
15:17:22,737028.0,0.0,0.0
15:17:22,737118.0,0.0,0.0
15:17:22,736850.0,0.0,0.0
15:17:22,737260.0,0.0,0.0
15:17:22,736879.0,0.0,0.0
15:17:22,736997.0,0.0,0.0
15:17:22,737134.0,0.0,0.0
15:17:22,736851.0,0.0,0.0
15:17:22,737258.0,0.0,0.0
15:17:22,736926.0,0.0,0.0
15:17:22,737023.0,0.0,0.0
15:17:22,737058.0,0.0,0.0
15:17:22,736671.0,0.0,0.0
15:17:22,737136.0,0.0,0.0
15:17:22,736964.0,0.0,0.0
15:17:22,737249.0,0.0,0.0
15:17:22,737243.0,0.0,0.0
15:17:22,736766.0,0.0,0.0
15:17:22,737111.0,0.0,0.0
15:17:22,736789.0,0.0,0.0
15:17:22,736958.0,0.0,0.0
15:17:22,737054.0,0.0,0.0
15:17:22,736753.0,0.0,0.0
15:17:22,737179.0,0.0,0.0
15:17:22,736836.0,0.0,0.0
15:17:22,736985.0,0.0,0.0
15:17:22,737078.0,0.0,0.0
15:17:22,736786.0,0.0,0.0
15:17:22,737209.0,0.0,0.0
15:17:22,736874.0,0.0,0.0
15:17:22,737003.0,0.0,0.0
15:17:22,737079.0,0.0,0.0
15:17:22,736778.0,0.0,0.0
15:17:22,737169.0,0.0,0.0
15:17:22,736798.0,0.0,0.0
15:17:22,736956.0,0.0,0.0
15:17:22,737066.0,0.0,0.0
15:17:22,736732.0,0.0,0.0
15:17:22,737128.0,0.0,0.0
15:17:22,736791.0,0.0,0.0
15:17:22,736965.0,0.0,0.0
15:17:22,737039.0,0.0,0.0
15:17:22,736718.0,0.0,0.0
15:17:22,737108.0,0.0,0.0
15:17:22,736749.0,0.0,0.0
15:17:22,736919.0,0.0,0.0
15:17:22,737023.0,0.0,0.0
15:17:22,736695.0,0.0,0.0
15:17:22,737079.0,0.0,0.0
15:17:22,736781.0,0.0,0.0
15:17:22,736946.0,0.0,0.0
15:17:22,737016.0,0.0,0.0
15:17:22,736702.0,0.0,0.0
15:17:22,737092.0,0.0,0.0
15:17:22,736753.0,0.0,0.0
15:17:22,736934.0,0.0,0.0
15:17:22,737024.0,0.0,0.0
15:17:22,736718.0,0.0,0.0
15:17:22,737104.0,0.0,0.0
15:17:22,736806.0,0.0,0.0
15:17:22,736963.0,0.0,0.0
15:17:22,737048.0,0.0,0.0
15:17:22,736786.0,0.0,0.0
15:17:22,737143.0,0.0,0.0
15:17:22,736783.0,0.0,0.0
15:17:22,736958.0,0.0,0.0
15:17:22,737033.0,0.0,0.0
15:17:22,736748.0,0.0,0.0
15:17:22,737126.0,0.0,0.0
15:17:22,736759.0,0.0,0.0
15:17:22,736914.0,0.0,0.0
15:17:22,736968.0,0.0,0.0
15:17:22,736683.0,0.0,0.0
15:17:22,737059.0,0.0,0.0
15:17:22,736690.0,0.0,0.0
15:17:22,736874.0,0.0,0.0
15:17:22,736974.0,0.0,0.0
15:17:22,736701.0,0.0,0.0
15:17:22,737076.0,0.0,0.0
15:17:22,736756.0,0.0,0.0
