TimeStramp,ECG,SpO2,Respiration
09:57:25,168.892,0.0,0.0
09:57:25,96.454,0.0,0.0
09:57:25,172.908,0.0,0.0
09:57:25,114.265,0.0,0.0
09:57:25,149.443,0.0,0.0
09:57:25,183.039,0.0,0.0
09:57:25,123.241,0.0,0.0
09:57:25,198.388,0.0,0.0
09:57:25,125.953,0.0,0.0
09:57:25,148.321,0.0,0.0
09:57:25,171.633,0.0,0.0
09:57:25,105.123,0.0,0.0
09:57:25,186.011,0.0,0.0
09:57:25,119.777,0.0,0.0
09:57:25,144.638,0.0,0.0
09:57:25,168.069,0.0,0.0
09:57:25,102.088,0.0,0.0
09:57:25,181.989,0.0,0.0
09:57:25,114.948,0.0,0.0
09:57:25,138.969,0.0,0.0
09:57:25,161.44,0.0,0.0
09:57:25,95.432,0.0,0.0
09:57:25,175.595,0.0,0.0
09:57:25,109.175,0.0,0.0
09:57:25,134.009,0.0,0.0
09:57:25,157.289,0.0,0.0
09:57:25,92.186,0.0,0.0
09:57:25,172.558,0.0,0.0
09:57:25,106.851,0.0,0.0
09:57:25,132.904,0.0,0.0
09:57:25,156.335,0.0,0.0
09:57:25,91.927,0.0,0.0
09:57:25,172.119,0.0,0.0
09:57:25,105.458,0.0,0.0
09:57:25,131.289,0.0,0.0
09:57:25,155.439,0.0,0.0
09:57:25,92.123,0.0,0.0
09:57:25,173.981,0.0,0.0
09:57:25,109.139,0.0,0.0
09:57:25,137.266,0.0,0.0
09:57:25,162.191,0.0,0.0
09:57:25,98.01,0.0,0.0
09:57:25,179.869,0.0,0.0
09:57:25,113.401,0.0,0.0
09:57:25,139.98,0.0,0.0
09:57:25,162.629,0.0,0.0
09:57:25,95.155,0.0,0.0
09:57:25,173.452,0.0,0.0
09:57:25,107.193,0.0,0.0
09:57:25,135.901,0.0,0.0
09:57:25,160.874,0.0,0.0
09:57:25,98.365,0.0,0.0
09:57:25,179.985,0.0,0.0
09:57:25,113.714,0.0,0.0
09:57:25,140.499,0.0,0.0
09:57:25,162.201,0.0,0.0
09:57:25,101.471,0.0,0.0
09:57:25,178.45,0.0,0.0
09:57:25,114.539,0.0,0.0
09:57:25,144.997,0.0,0.0
09:57:25,160.023,0.0,0.0
09:57:25,105.714,0.0,0.0
09:57:25,178.088,0.0,0.0
09:57:25,115.088,0.0,0.0
09:57:25,145.886,0.0,0.0
09:57:25,157.869,0.0,0.0
09:57:25,107.843,0.0,0.0
09:57:25,176.153,0.0,0.0
09:57:25,115.021,0.0,0.0
09:57:25,151.548,0.0,0.0
09:57:25,153.633,0.0,0.0
09:57:25,113.345,0.0,0.0
09:57:25,178.227,0.0,0.0
09:57:25,114.966,0.0,0.0
09:57:25,154.441,0.0,0.0
09:57:25,153.113,0.0,0.0
09:57:25,116.108,0.0,0.0
09:57:25,177.426,0.0,0.0
09:57:25,116.107,0.0,0.0
09:57:25,156.55,0.0,0.0
09:57:25,154.766,0.0,0.0
09:57:25,119.287,0.0,0.0
09:57:25,180.308,0.0,0.0
09:57:25,119.047,0.0,0.0
09:57:25,157.669,0.0,0.0
09:57:25,155.26,0.0,0.0
09:57:25,118.501,0.0,0.0
09:57:25,177.743,0.0,0.0
09:57:25,115.546,0.0,0.0
09:57:25,153.877,0.0,0.0
09:57:25,151.746,0.0,0.0
09:57:25,115.675,0.0,0.0
09:57:25,175.833,0.0,0.0
09:57:25,114.986,0.0,0.0
09:57:26,154.363,0.0,0.0
09:57:26,152.684,0.0,0.0
09:57:26,117.229,0.0,0.0
09:57:26,177.579,0.0,0.0
09:57:26,115.444,0.0,0.0
09:57:26,155.093,0.0,0.0
09:57:26,153.027,0.0,0.0
09:57:26,115.565,0.0,0.0
09:57:26,176.289,0.0,0.0
09:57:26,111.403,0.0,0.0
09:57:26,146.688,0.0,0.0
